track_id,track_name,artist_name,genre,tempo,energy,valence,acousticness,popularity,genre_code
3Ct8NiRoh0OqFhTTsrwkEc,Happy Kids,John De Sohn,edm,0.39597498924132346,0.6485626211203823,0.6832913416102561,0.010240963855421689,0.5876288659793815,0.30000000000000004
6cA1usDL8nTHeSgFewQat3,After Hours,The Velvet Underground,rock,0.37960154924942413,0.1485174363145264,0.4748504993473575,0.8393574297188755,0.6185567010309279,0.9
4Tq67NoURP09ccbdMXka25,Courage for the Road,Greensky Bluegrass,folk,0.5360909298027997,0.5511642618308883,0.6418055429074462,0.3423694779116466,0.26804123711340205,0.4
5fq7CGNYZKJm38HbLwMg9h,Ek Din Aap,Kumar Sanu;Alka Yagnik,pop,0.5037237678151026,0.3724332520006828,0.6165093241862206,0.6445783132530121,0.6082474226804123,0.8
5zG7R9h44h2G7w6PYVlkMo,Tonk Kosong,Slank,jazz_blues,0.32581322937498414,0.43669608699581286,0.8745307551427212,0.2931726907630522,0.4329896907216495,0.7000000000000001
2ldVpRwLjfUWCDqrjNQYWt,X ÚLTIMA VEZ,Daddy Yankee;Bad Bunny,world_music,0.22369440295673748,0.8544045144641583,0.5770472229811087,0.07921686746987952,0.030927835051546393,1.0
0bORa4VpL8NzyMXEI6UFGK,Long Road To Ruin,Foo Fighters,rock,0.5109687871807205,0.8875400387585223,0.3665826832205122,0.0003684738955823293,0.6185567010309279,0.9
5XEYNhZdOT7QUfoXxVSdbu,Bitter Sweet Symphony - Remastered 2016,The Verve,rock,0.634458142419563,0.9166591358656906,0.5264547855386577,0.033734939759036145,0.0,0.9
6zSuCSwHwTzMljf78Y6cdW,Sector,Noisecream,edm,0.6384375870187073,0.9387494853952665,0.37063007821590827,0.00014357429718875504,0.15463917525773196,0.30000000000000004
0o6V0Ij0wf7nZiTxPTiWgQ,California,Gareth Emery;Gid Sedgwick,edm,0.5275295547173632,0.7911457862658272,0.18242621092999017,0.0016465863453815261,0.5051546391752577,0.30000000000000004
4uT1leY76vDaNl88JABqic,Tu Nombre,Thermo,rock,0.5422727387793331,0.9447741261760599,0.6802557953637091,0.03805220883534137,0.3711340206185567,0.9
6guvPOlxqTnKyBTcwmKcH8,Happy Christmas (War Is Over),John Lennon;Yoko Ono;Wiener Sängerknaben;WienerWunderAllerlei;Gerald Wirth,rock,0.6658025972710933,0.30415398981835706,0.5062178105616773,0.43574297188755023,0.0,0.9
424kxlBHkHVxwwMkDlPp1s,Esthetic,Maru Gomes,classical,0.24894311824418397,0.03535460031528953,0.19456839591617844,0.9989959839357431,0.5979381443298969,0.2
5nsLvUjkuieHOsDyLuhel1,Sherry,Brian Eno,edm,0.1454421183201276,0.060055627516542656,0.05159416770381163,0.9106425702811246,0.4020618556701031,0.30000000000000004
7cUPrTfP6VNOK22pZNEwbq,But You Love It,KAYDEN,edm,0.41062197807761436,0.43468787340221504,0.5234192392921105,0.7991967871485944,0.5051546391752577,0.30000000000000004
3fTUfljYcTINR7D4idLmBx,Otra Champeta,Franky Style,world_music,0.39569652937751565,0.47786446566456803,0.20569873215351767,0.010040160642570281,0.3917525773195876,1.0
7g8dJIEhLLS17rESlJbp1e,Never Stop That Feeling 2001 - Video Cut,Mark 'Oh,edm,0.4764853302280839,0.9829301844544185,0.5224073905432616,0.14558232931726908,0.30927835051546393,0.30000000000000004
6WR1FDn5HIuKtV2k5rFKMw,So Many Santas,Jamie Cullum,jazz_blues,0.3492646128142166,0.704792601741121,0.48193344058930065,0.15060240963855423,0.0,0.7000000000000001
5jNh73wwbT7JimkQNTOaYW,Storyteller,Hozho,edm,0.41090043794142217,0.6535831551043768,0.1561181434599156,0.008273092369477913,0.41237113402061853,0.30000000000000004
6pITVFNDtH0Z6jwppO7K3b,Desire - Gryffin Remix,Years & Years;Gryffin,edm,0.3857985469458016,0.8744866504001364,0.41717512066296325,0.06244979919678715,0.0,0.30000000000000004
1XXp1AY5XKaHIgn6huNzvP,O Lobo,Pitty,rock,0.37540439966584815,0.8122320289986041,0.5932368029626931,0.004297188755020081,0.38144329896907214,0.9
0NLDZzVke3Qu7vDhWyGzRk,Right In Two,TOOL,rock,0.3672227425765131,0.5662258637828718,0.2481963796051766,0.004437751004016065,0.6082474226804123,0.9
5OwEDYM68SK0A5o1nz94sM,Fontanel,Eartheater,edm,0.37546515454522433,0.8774989707905332,0.20873427840006473,0.03805220883534137,0.17525773195876287,0.30000000000000004
